time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2014-01-15,22.3,,28.2,,,,,,,
2014-01-16,21.7,,27.0,,,,,,,
2014-01-17,20.8,,27.6,,,,,,,
2014-01-18,21.6,,29.5,,,,,,,
2014-01-19,23.3,,31.9,,,,,,,
2014-01-20,22.7,,29.3,,,,,,,
2014-01-21,22.0,,29.2,,,,,,,
2014-01-22,21.3,,28.5,,,,,,,
2014-01-23,21.7,14.7,30.2,,,,,,,
2014-01-24,22.2,,30.2,,,,,,,
2014-01-25,22.1,,29.2,,,,,,,
2014-01-26,21.6,,30.0,,,,,,,
2014-01-27,21.6,,28.8,,,,,,,
2014-01-28,21.4,,27.3,,,,,,,
2014-01-29,19.7,,27.9,,,,,,,
2014-01-30,21.4,,29.3,,,,,,,
2014-01-31,21.4,15.1,29.6,,,,,,,
2014-02-01,21.6,,29.4,,,,,,,
2014-02-02,21.7,,30.0,,,,,,,
2014-02-03,22.0,,30.5,,,,,,,
2014-02-04,24.1,,33.5,,,,,,,
2014-02-05,24.2,17.4,32.6,,,,,,,
2014-02-06,25.8,,34.3,,,,,,,
2014-02-07,25.5,,36.7,,,,,,,
2014-02-08,26.3,17.8,36.3,,,,,,,
2014-02-09,26.5,,37.0,,,,,,,
2014-02-10,25.8,,32.6,,,,,,,
2014-02-11,25.6,21.6,32.4,,,,,,,
2014-02-12,24.3,,29.9,,,,,,,
2014-02-13,24.7,,32.0,,,,,,,
2014-02-14,25.0,,33.2,,,,,,,
2014-02-15,25.6,,33.1,,,,,,,
2014-02-16,23.8,,31.4,1.0,,,,,,
2014-02-17,21.2,,27.5,24.9,,,,,,
2014-02-18,20.9,,27.7,0.0,,,,,,
2014-02-19,21.3,,28.4,,,,,,,
2014-02-20,23.4,,30.7,,,,,,,
2014-02-21,23.7,,32.3,,,,,,,
2014-02-22,22.6,,33.0,,,,,,,
2014-02-23,24.4,,30.5,,,,,,,
2014-02-24,25.3,,33.4,,,,,,,
2014-02-25,25.6,,33.4,,,,,,,
2014-02-26,25.9,,34.7,,,,,,,
2014-02-27,26.0,,35.2,,,,,,,
2014-02-28,25.5,,32.2,,,,,,,
2014-03-01,24.9,,32.2,,,,,,,
2014-03-02,22.6,,32.2,,,,,,,
2014-03-03,24.1,,30.2,,,,,,,
2014-03-04,23.9,,31.4,,,,,,,
2014-03-05,23.5,,30.0,,,,,,,
2014-03-06,24.9,,31.2,,,,,,,
2014-03-07,24.9,,31.2,,,,,,,
2014-03-08,25.9,,32.7,,,,,,,
2014-03-09,25.9,,31.4,,,,,,,
2014-03-10,24.0,,31.2,0.0,,,,,,
2014-03-11,25.8,,33.8,,,,,,,
2014-03-12,27.6,,35.8,,,,,,,
2014-03-13,27.3,,33.2,,,,,,,
2014-03-14,28.3,,35.4,,,,,,,
2014-03-15,28.8,,35.6,,,,,,,
2014-03-16,29.5,,37.7,,,,,,,
2014-03-17,28.6,,36.5,,,,,,,
2014-03-18,29.4,,39.0,,,,,,,
2014-03-19,29.1,,35.7,,,,,,,
2014-03-20,28.8,,37.5,,,,,,,
2014-03-21,28.7,,35.0,,,,,,,
2014-03-22,28.3,,35.9,,,,,,,
2014-03-23,29.2,,37.8,,,,,,,
2014-03-24,29.7,,37.2,,,,,,,
2014-03-25,29.3,,36.0,,,,,,,
2014-03-26,29.7,,37.4,,,,,,,
2014-03-27,29.7,,39.4,,,,,,,
2014-03-28,33.6,,41.3,,,,,,,
2014-03-29,32.7,,41.8,,,,,,,
2014-03-30,32.2,,42.0,,,,,,,
2014-03-31,30.4,,40.5,,,,,,,
2014-04-01,31.0,,37.4,,,,,,,
2014-04-02,29.9,,38.2,,,,,,,
2014-04-03,29.8,,38.3,,,,,,,
2014-04-04,29.9,,38.6,,,,,,,
2014-04-05,31.8,,40.6,,,,,,,
2014-04-06,31.7,,39.7,,,,,,,
2014-04-07,30.7,,39.7,,,,,,,
2014-04-08,30.9,,40.4,,,,,,,
2014-04-09,31.9,,39.2,,,,,,,
2014-04-10,31.4,,39.0,0.0,,,,,,
2014-04-11,29.6,,39.3,,,,,,,
2014-04-12,30.3,,39.2,,,,,,,
2014-04-13,29.1,,37.8,,,,,,,
2014-04-14,29.5,,38.4,0.0,,,,,,
2014-04-15,29.4,,39.7,,,,,,,
2014-04-16,31.5,,40.2,,,,,,,
2014-04-17,31.5,,40.4,,,,,,,
2014-04-18,32.1,,39.8,,,,,,,
2014-04-19,32.0,25.6,40.4,,,,,,,
2014-04-20,29.9,,41.7,,,,,,,
2014-04-21,31.1,,39.8,,,,,,,
2014-04-22,32.3,,41.2,,,,,,,
2014-04-23,32.1,,42.2,,,,,,,
2014-04-24,33.8,,42.8,,,,,,,
2014-04-25,34.1,,42.7,,,,,,,
2014-04-26,33.3,,40.8,0.0,,,,,,
2014-04-27,32.4,,40.7,,,,,,,
2014-04-28,32.4,,41.6,,,,,,,
2014-04-29,32.4,,40.9,,,,,,,
2014-04-30,33.5,,42.2,,,,,,,
2014-05-01,32.4,,41.2,,,,,,,
2014-05-02,31.8,,40.6,,,,,,,
2014-05-03,32.2,,40.7,,,,,,,
2014-05-04,31.9,,40.0,,,,,,,
2014-05-05,31.6,,39.3,0.0,,,,,,
2014-05-06,31.7,,38.8,,,,,,,
2014-05-07,32.4,,40.8,,,,,,,
2014-05-08,33.2,,42.2,,,,,,,
2014-05-09,32.3,,41.6,,,,,,,
2014-05-10,27.6,,31.4,,,,,,,
2014-05-11,30.8,24.3,37.8,18.0,,,,,,
2014-05-12,33.1,,43.2,0.0,,,,,,
2014-05-13,33.2,,41.4,,,,,,,
2014-05-14,33.8,,42.6,,,,,,,
2014-05-15,34.6,,43.7,,,,,,,
2014-05-16,33.8,,42.7,,,,,,,
2014-05-17,33.4,,43.9,,,,,,,
2014-05-18,32.1,,40.9,,,,,,,
2014-05-19,32.1,,39.0,,,,,,,
2014-05-20,32.3,,,,,,,,,
2014-05-21,34.1,,44.2,,,,,,,
2014-05-22,32.6,,41.4,,,,,,,
2014-05-23,32.6,,40.4,,,,,,,
2014-05-24,32.1,,39.2,,,,,,,
2014-05-25,25.5,,,9.9,,,,,,
2014-05-26,26.7,,31.4,140.0,,,,,,
2014-05-27,27.9,,31.8,23.1,,,,,,
2014-05-28,29.4,,36.2,0.3,,,,,,
2014-05-29,31.5,24.1,36.9,4.1,,,,,,
2014-05-30,31.8,,37.8,0.0,,,,,,
2014-05-31,30.4,,35.8,,,,,,,
2014-06-01,30.4,,36.2,0.0,,,,,,
2014-06-02,30.6,,36.5,0.3,,,,,,
2014-06-03,30.2,,37.8,0.0,,,,,,
2014-06-04,31.4,,36.2,18.0,,,,,,
2014-06-05,32.2,,36.9,0.0,,,,,,
2014-06-06,32.2,,37.2,,,,,,,
2014-06-07,31.6,,36.3,,,,,,,
2014-06-08,31.6,,37.2,0.0,,,,,,
2014-06-09,31.4,,37.7,1.0,,,,,,
2014-06-10,32.7,,38.4,0.0,,,,,,
2014-06-11,33.1,,37.3,,,,,,,
2014-06-12,35.7,,41.6,,,,,,,
2014-06-13,36.0,,42.6,,,,,,,
2014-06-14,32.9,,38.8,0.0,,,,,,
2014-06-15,32.5,,38.4,,,,,,,
2014-06-16,32.5,,40.7,,,,,,,
2014-06-17,30.9,,38.8,0.0,,,,,,
2014-06-18,29.6,,32.6,35.1,,,,,,
2014-06-19,28.7,,31.8,0.0,,,,,,
2014-06-20,27.7,,29.8,2.0,,,,,,
2014-06-21,29.6,,32.6,1.0,,,,,,
2014-06-22,30.9,,36.8,0.0,,,,,,
2014-06-23,31.9,,36.8,0.0,,,,,,
2014-06-24,30.7,,40.2,,,,,,,
2014-06-25,30.0,,37.0,15.0,,,,,,
2014-06-26,29.4,,34.3,0.0,,,,,,
2014-06-27,28.6,26.9,31.0,1.0,,,,,,
2014-06-28,29.8,,34.4,2.0,,,,,,
2014-06-29,30.2,,35.8,0.0,,,,,,
2014-06-30,25.8,,29.7,22.1,,,,,,
2014-07-01,26.5,,28.0,53.1,,,,,,
2014-07-02,26.1,,29.4,15.0,,,,,,
2014-07-03,27.3,,30.8,10.9,,,,,,
2014-07-04,27.6,,30.9,31.0,,,,,,
2014-07-05,28.3,,31.2,0.3,,,,,,
2014-07-06,30.4,,34.8,0.0,,,,,,
2014-07-07,31.0,,35.5,,,,,,,
2014-07-08,30.7,,36.7,,,,,,,
2014-07-09,30.7,,36.2,0.3,,,,,,
2014-07-10,29.3,,32.4,0.0,,,,,,
2014-07-11,28.9,,32.7,13.0,,,,,,
2014-07-12,27.6,,31.4,1.0,,,,,,
2014-07-13,27.9,25.3,31.2,57.9,,,,,,
2014-07-14,29.1,,32.1,17.0,,,,,,
2014-07-15,28.2,,30.0,15.0,,,,,,
2014-07-16,29.2,,32.3,0.0,,,,,,
2014-07-17,28.4,,30.4,,,,,,,
2014-07-18,25.8,,27.8,,,,,,,
2014-07-19,25.2,,26.0,,,,,,,
2014-07-20,25.4,,26.2,,,,,,,
2014-07-21,25.3,,26.9,,,,,,,
2014-07-22,27.8,,31.7,5.1,,,,,,
2014-07-23,29.0,,32.9,0.0,,,,,,
2014-07-24,28.3,,31.0,,,,,,,
2014-07-25,27.6,,30.8,0.0,,,,,,
2014-07-26,26.9,,29.6,2.0,,,,,,
2014-07-27,28.3,,31.5,8.9,,,,,,
2014-07-28,27.8,,32.1,0.3,,,,,,
2014-07-29,27.9,,30.3,13.0,,,,,,
2014-07-30,26.6,,28.8,0.0,,,,,,
2014-07-31,28.9,,33.5,59.9,,,,,,
2014-08-01,29.2,,35.1,0.0,,,,,,
2014-08-02,28.1,,31.6,3.0,,,,,,
2014-08-03,26.0,,27.8,18.0,,,,,,
2014-08-04,25.4,,26.2,45.0,,,,,,
2014-08-05,28.2,,31.5,32.0,,,,,,
2014-08-06,29.5,,34.7,0.3,,,,,,
2014-08-07,29.7,,32.9,0.0,,,,,,
2014-08-08,28.5,,32.2,0.0,,,,,,
2014-08-09,27.4,,29.2,7.9,,,,,,
2014-08-10,28.6,,32.9,1.0,,,,,,
2014-08-11,29.2,,34.6,0.8,,,,,,
2014-08-12,28.3,,33.2,6.1,,,,,,
2014-08-13,29.0,,34.2,19.1,,,,,,
2014-08-14,29.2,,33.0,0.5,,,,,,
2014-08-15,28.6,,32.8,0.0,,,,,,
2014-08-16,27.3,,33.2,0.0,,,,,,
2014-08-17,27.1,,32.7,9.9,,,,,,
2014-08-18,29.5,,34.6,6.1,,,,,,
2014-08-19,30.6,,35.6,0.0,,,,,,
2014-08-20,28.3,,35.3,,,,,,,
2014-08-21,28.4,,34.2,,,,,,,
2014-08-22,28.8,,34.4,0.5,,,,,,
2014-08-23,29.4,,33.8,23.1,,,,,,
2014-08-24,30.3,,35.6,0.0,,,,,,
2014-08-25,29.0,,35.7,,,,,,,
2014-08-26,29.6,,34.4,,,,,,,
2014-08-27,28.8,,33.8,,,,,,,
2014-08-28,27.8,,30.6,,,,,,,
2014-08-29,27.9,,32.2,,,,,,,
2014-08-30,27.2,,31.2,20.1,,,,,,
2014-08-31,25.7,,26.8,15.0,,,,,,
2014-09-01,25.8,,27.6,117.1,,,,,,
2014-09-02,26.3,,28.1,6.1,,,,,,
2014-09-03,24.9,,27.4,3.0,,,,,,
2014-09-04,25.3,,26.6,7.9,,,,,,
2014-09-05,25.1,23.0,28.2,79.0,,,,,,
2014-09-06,25.9,,28.0,25.9,,,,,,
2014-09-07,28.2,,31.8,7.1,,,,,,
2014-09-08,28.8,,33.2,0.5,,,,,,
2014-09-09,28.9,,,0.8,,,,,,
2014-09-10,28.3,,33.4,4.1,,,,,,
2014-09-11,29.4,,34.9,2.0,,,,,,
2014-09-12,28.5,,34.2,0.0,,,,,,
2014-09-13,28.7,,34.2,0.0,,,,,,
2014-09-14,28.8,,32.8,0.0,,,,,,
2014-09-15,26.9,,32.5,0.0,,,,,,
2014-09-16,27.4,,32.2,21.1,,,,,,
2014-09-17,26.4,,30.4,22.1,,,,,,
2014-09-18,29.2,,33.0,20.1,,,,,,
2014-09-19,26.8,,29.2,6.1,,,,,,
2014-09-20,26.3,,27.4,52.1,,,,,,
2014-09-21,27.4,,29.8,23.1,,,,,,
2014-09-22,27.9,,31.2,0.3,,,,,,
2014-09-23,29.2,,33.3,2.0,,,,,,
2014-09-24,30.1,,34.4,0.0,,,,,,
2014-09-25,28.3,,31.8,,,,,,,
2014-09-26,29.5,,34.4,,,,,,,
2014-09-27,29.6,,35.0,,,,,,,
2014-09-28,29.0,,34.5,,,,,,,
2014-09-29,29.1,,34.9,,,,,,,
2014-09-30,28.4,,35.0,,,,,,,
2014-10-01,28.2,,33.8,,,,,,,
2014-10-02,28.9,,34.3,,,,,,,
2014-10-03,28.8,,32.6,,,,,,,
2014-10-04,28.7,,34.2,0.0,,,,,,
2014-10-05,27.6,,32.4,2.0,,,,,,
2014-10-06,27.8,,33.8,0.0,,,,,,
2014-10-07,28.6,,33.7,,,,,,,
2014-10-08,29.2,,34.3,,,,,,,
2014-10-09,28.6,,32.9,,,,,,,
2014-10-10,26.3,,30.6,,,,,,,
2014-10-11,25.8,,27.7,,,,,,,
2014-10-12,25.3,,27.2,29.0,,,,,,
2014-10-13,27.9,,31.3,40.9,,,,,,
2014-10-14,28.5,,33.4,0.0,,,,,,
2014-10-15,28.8,,34.3,,,,,,,
2014-10-16,26.8,,33.5,,,,,,,
2014-10-17,26.0,,32.3,,,,,,,
2014-10-18,26.1,,29.2,,,,,,,
2014-10-19,27.4,,32.2,,,,,,,
2014-10-20,27.3,,32.3,3.0,,,,,,
2014-10-21,26.9,,31.7,0.0,,,,,,
2014-10-22,26.2,,31.1,,,,,,,
2014-10-23,25.9,,30.7,,,,,,,
2014-10-24,25.5,20.7,32.0,,,,,,,
2014-10-25,25.9,,31.8,,,,,,,
2014-10-26,25.5,,30.8,,,,,,,
2014-10-27,23.5,,25.3,,,,,,,
2014-10-28,23.2,,26.8,1.0,,,,,,
2014-10-29,25.3,,30.4,0.0,,,,,,
2014-10-30,25.5,,30.9,0.0,,,,,,
2014-10-31,25.3,,31.9,,,,,,,
2014-11-01,24.8,,31.3,,,,,,,
2014-11-02,25.6,19.5,30.9,,,,,,,
2014-11-03,25.8,,31.1,,,,,,,
2014-11-04,25.2,,31.2,,,,,,,
2014-11-05,24.6,,31.0,,,,,,,
2014-11-06,24.2,,30.6,,,,,,,
2014-11-07,24.8,,30.7,,,,,,,
2014-11-08,26.1,,31.0,,,,,,,
2014-11-09,27.4,,32.1,,,,,,,
2014-11-10,27.1,,32.4,0.0,,,,,,
2014-11-11,27.7,,32.6,,,,,,,
2014-11-12,27.5,,32.4,,,,,,,
2014-11-13,26.2,,32.0,,,,,,,
2014-11-14,25.7,,33.0,,,,,,,
2014-11-15,24.8,,31.6,,,,,,,
2014-11-16,24.8,,31.2,,,,,,,
2014-11-17,23.8,,30.1,,,,,,,
2014-11-18,22.7,,29.2,,,,,,,
2014-11-19,22.4,,30.0,,,,,,,
2014-11-20,22.5,,30.2,,,,,,,
2014-11-21,22.2,15.2,30.2,,,,,,,
2014-11-22,22.3,,30.4,,,,,,,
2014-11-23,22.8,,30.4,,,,,,,
2014-11-24,22.8,,30.2,,,,,,,
2014-11-25,21.4,,29.8,,,,,,,
2014-11-26,21.2,,29.7,,,,,,,
2014-11-27,22.3,,30.4,,,,,,,
2014-11-28,22.8,,30.2,,,,,,,
2014-11-29,22.8,,31.0,,,,,,,
2014-11-30,23.1,,31.8,,,,,,,
2014-12-01,23.0,,31.2,,,,,,,
2014-12-02,22.3,,31.4,,,,,,,
2014-12-03,21.5,,30.3,,,,,,,
2014-12-04,21.2,,,,,,,,,
2014-12-05,21.4,,29.4,,,,,,,
2014-12-06,21.5,,29.4,,,,,,,
2014-12-07,22.4,,29.1,,,,,,,
2014-12-08,22.2,,28.6,,,,,,,
2014-12-09,22.6,,29.2,,,,,,,
2014-12-10,23.4,,30.3,,,,,,,
2014-12-11,23.2,,27.8,,,,,,,
2014-12-12,21.4,,,,,,,,,
2014-12-13,21.2,,27.8,,,,,,,
2014-12-14,22.3,,29.0,,,,,,,
2014-12-15,21.5,,28.8,0.0,,,,,,
2014-12-16,21.5,,28.4,,,,,,,
2014-12-17,21.5,,,,,,,,,
2014-12-18,18.7,,25.8,,,,,,,
2014-12-19,18.5,,25.7,,,,,,,
2014-12-20,18.8,,26.6,,,,,,,
2014-12-21,19.4,11.8,27.0,,,,,,,
2014-12-22,18.6,,26.4,,,,,,,
2014-12-23,18.5,,26.8,,,,,,,
2014-12-24,19.2,11.6,27.2,,,,,,,
2014-12-25,19.7,,27.2,,,,,,,
2014-12-26,19.0,,26.4,,,,,,,
2014-12-27,18.3,,25.4,,,,,,,
2014-12-28,18.3,,25.0,,,,,,,
2014-12-29,20.7,,26.4,,,,,,,
2014-12-30,20.8,,23.2,0.0,,,,,,
2014-12-31,18.8,,19.9,0.5,,,,,,
2015-01-01,19.9,,21.6,5.1,,,,,,
2015-01-02,23.2,,26.1,13.0,,,,,,
2015-01-03,24.9,,29.2,0.3,,,,,,
2015-01-04,24.4,,27.7,0.0,,,,,,
2015-01-05,22.4,,28.1,,,,,,,
2015-01-06,20.5,,27.8,,,,,,,
2015-01-07,20.5,,28.2,,,,,,,
2015-01-08,20.4,,29.1,,,,,,,
2015-01-09,19.7,,27.5,,,,,,,
2015-01-10,19.8,,27.0,,,,,,,
2015-01-11,19.8,,27.0,,,,,,,
2015-01-12,19.9,,26.5,,,,,,,
2015-01-13,19.8,,,,,,,,,
2015-01-14,20.6,,27.5,,,,,,,
2015-01-15,20.6,,27.4,,,,,,,
2015-01-16,20.3,,27.5,,,,,,,
2015-01-17,20.3,,28.2,,,,,,,
2015-01-18,19.4,,27.6,,,,,,,
2015-01-19,19.1,,27.4,,,,,,,
2015-01-20,18.9,,25.7,,,,,,,
2015-01-21,19.4,,27.4,,,,,,,
2015-01-22,20.0,,29.2,,,,,,,
2015-01-23,20.7,,30.2,,,,,,,
2015-01-24,21.7,,29.4,,,,,,,
2015-01-25,22.4,14.2,30.4,,,,,,,
2015-01-26,23.2,,29.8,,,,,,,
2015-01-27,23.8,,30.4,,,,,,,
2015-01-28,22.8,,30.6,,,,,,,
2015-01-29,24.4,,31.2,,,,,,,
2015-01-30,22.6,17.4,28.6,,,,,,,
2015-01-31,21.6,,27.7,,,,,,,
2015-02-01,21.2,,27.4,,,,,,,
2015-02-02,21.2,,29.1,,,,,,,
2015-02-03,21.8,,30.2,,,,,,,
2015-02-04,22.7,,32.6,,,,,,,
2015-02-05,23.7,,32.1,,,,,,,
2015-02-06,23.8,,31.0,,,,,,,
2015-02-07,21.8,,30.5,,,,,,,
2015-02-08,23.1,16.3,31.1,,,,,,,
2015-02-09,23.3,,31.0,,,,,,,
2015-02-10,24.3,,31.4,,,,,,,
2015-02-11,24.4,,31.3,,,,,,,
2015-02-12,24.3,,31.6,,,,,,,
2015-02-13,23.7,,30.4,,,,,,,
2015-02-14,24.3,,32.4,,,,,,,
2015-02-15,25.5,,34.0,,,,,,,
2015-02-16,24.7,,33.0,,,,,,,
2015-02-17,26.1,,33.2,,,,,,,
2015-02-18,26.4,,33.4,,,,,,,
2015-02-19,27.2,,34.9,,,,,,,
2015-02-20,26.5,,34.7,,,,,,,
2015-02-21,25.6,,34.2,,,,,,,
2015-02-22,26.9,18.5,35.9,,,,,,,
2015-02-23,27.0,,37.2,,,,,,,
2015-02-24,27.6,,37.2,,,,,,,
2015-02-25,27.1,,36.3,,,,,,,
2015-02-26,27.3,,36.3,,,,,,,
2015-02-27,27.3,,36.2,,,,,,,
2015-02-28,26.3,,35.2,,,,,,,
2015-03-01,26.3,,35.2,,,,,,,
2015-03-02,27.4,,35.4,,,,,,,
2015-03-03,27.9,,36.5,,,,,,,
2015-03-04,27.0,,35.1,,,,,,,
2015-03-05,25.8,,32.7,0.0,,,,,,
2015-03-06,26.1,,33.2,,,,,,,
2015-03-07,26.1,,33.0,,,,,,,
2015-03-08,26.6,,34.2,,,,,,,
2015-03-09,27.6,,35.8,,,,,,,
2015-03-10,28.6,,36.9,,,,,,,
2015-03-11,28.4,,36.3,,,,,,,
2015-03-12,28.5,20.5,37.2,,,,,,,
2015-03-13,28.3,21.3,35.4,,,,,,,
2015-03-14,29.4,22.4,37.2,,,,,,,
2015-03-15,29.7,21.9,38.8,,,,,,,
2015-03-16,27.6,22.7,34.7,,,,,,,
2015-03-17,28.8,20.2,37.2,,,,,,,
2015-03-18,27.4,22.4,,,,,,,,
2015-03-19,27.8,22.2,33.8,,,,,,,
2015-03-20,28.4,23.0,34.7,,,,,,,
2015-03-21,30.0,25.6,37.4,,,,,,,
2015-03-22,29.6,22.9,37.6,,,,,,,
2015-03-23,29.8,23.0,37.9,,,,,,,
2015-03-24,30.0,24.4,37.8,,,,,,,
2015-03-25,29.5,24.4,36.2,0.0,,,,,,
2015-03-26,29.1,24.1,35.6,,,,,,,
2015-03-27,29.1,23.4,36.2,,,,,,,
2015-03-28,27.8,,35.8,,,,,,,
2015-03-29,29.1,18.7,36.1,,,,,,,
2015-03-30,28.9,24.7,36.2,,,,,,,
2015-03-31,29.7,22.8,37.4,,,,,,,
2015-04-01,30.7,24.2,39.0,,,,,,,
2015-04-02,29.4,26.2,39.5,,,,,,,
2015-04-03,30.7,24.7,39.8,,,,,,,
2015-04-04,30.3,26.0,37.2,,,,,,,
2015-04-05,30.0,24.5,36.0,0.3,,,,,,
2015-04-06,30.1,26.4,36.3,0.0,,,,,,
2015-04-07,29.3,,35.0,,,,,,,
2015-04-08,29.3,25.4,37.0,0.5,,,,,,
2015-04-09,29.8,23.4,37.4,0.0,,,,,,
2015-04-10,30.8,25.4,38.0,,,,,,,
2015-04-11,29.2,,38.4,,,,,,,
2015-04-12,27.3,22.9,33.0,,,,,,,
2015-04-13,28.6,23.4,33.4,,,,,,,
2015-04-14,29.3,22.8,36.0,,,,,,,
2015-04-15,28.8,23.4,36.0,,,,,,,
2015-04-16,29.2,24.0,35.0,0.0,,,,,,
2015-04-17,30.0,24.4,37.7,0.3,,,,,,
2015-04-18,31.5,24.6,40.1,0.0,,,,,,
2015-04-19,31.9,26.4,40.0,,,,,,,
2015-04-20,32.4,27.5,40.8,,,,,,,
2015-04-21,32.6,27.5,40.7,,,,,,,
2015-04-22,31.7,25.0,39.0,,,,,,,
2015-04-23,31.5,25.8,40.4,,,,,,,
2015-04-24,30.2,25.0,37.2,,,,,,,
2015-04-25,29.8,,37.6,,,,,,,
2015-04-26,27.3,,32.8,,,,,,,
2015-04-27,28.4,23.9,35.4,,,,,,,
2015-04-28,28.9,,37.3,,,,,,,
2015-04-29,28.7,20.4,35.4,27.9,,,,,,
2015-04-30,28.6,24.9,36.2,0.0,,,,,,
2015-05-01,31.3,24.7,38.6,,,,,,,
2015-05-02,31.3,27.0,37.2,,,,,,,
2015-05-03,30.6,26.0,37.2,,,,,,,
2015-05-04,29.7,,36.8,,,,,,,
2015-05-05,30.8,23.1,37.3,,,,,,,
2015-05-06,32.1,26.8,39.4,,,,,,,
2015-05-07,31.9,25.9,40.2,,,,,,,
2015-05-08,32.2,26.4,39.7,,,,,,,
2015-05-09,31.2,,39.2,1.0,,,,,,
2015-05-10,30.1,27.2,34.5,0.0,,,,,,
2015-05-11,30.2,,,,,,,,,
2015-05-12,30.6,,37.1,,,,,,,
2015-05-13,31.1,27.1,37.2,,,,,,,
2015-05-14,31.7,25.2,38.6,,,,,,,
2015-05-15,32.3,27.4,39.2,,,,,,,
2015-05-16,30.5,,39.1,,,,,,,
2015-05-17,30.1,24.5,38.2,,,,,,,
2015-05-18,32.3,25.8,39.2,,,,,,,
2015-05-19,33.5,27.8,40.4,,,,,,,
2015-05-20,34.2,29.9,40.7,,,,,,,
2015-05-21,33.9,29.2,41.0,0.0,,,,,,
2015-05-22,33.8,29.8,40.6,,,,,,,
2015-05-23,34.2,29.6,42.7,,,,,,,
2015-05-24,34.8,29.4,45.0,,,,,,,
2015-05-25,35.3,28.7,45.4,,,,,,,
2015-05-26,33.3,29.4,39.8,0.0,,,,,,
2015-05-27,33.0,28.9,38.9,0.0,,,,,,
2015-05-28,33.8,29.3,40.0,,,,,,,
2015-05-29,33.1,29.0,39.7,,,,,,,
2015-05-30,32.9,28.5,39.9,,,,,,,
2015-05-31,33.0,28.4,39.6,,,,,,,
2015-06-01,33.6,26.6,40.7,0.0,,,,,,
2015-06-02,33.4,28.4,40.2,,,,,,,
2015-06-03,33.0,27.7,39.9,,,,,,,
2015-06-04,33.1,27.8,40.3,0.0,,,,,,
2015-06-05,30.8,,37.0,,,,,,,
2015-06-06,30.6,,39.9,,,,,,,
2015-06-07,32.0,24.4,38.9,,,,,,,
2015-06-08,32.5,28.0,39.2,,,,,,,
2015-06-09,34.3,27.9,41.7,,,,,,,
2015-06-10,35.5,29.2,44.0,,,,,,,
2015-06-11,31.7,,38.7,,,,,,,
2015-06-12,27.7,24.7,30.2,3.0,,,,,,
2015-06-13,29.8,26.2,37.9,0.0,,,,,,
2015-06-14,30.2,24.8,36.8,,,,,,,
2015-06-15,29.8,24.8,34.7,3.0,,,,,,
2015-06-16,29.7,27.0,33.8,0.0,,,,,,
2015-06-17,28.8,26.8,32.2,18.0,,,,,,
2015-06-18,29.2,26.2,33.4,1.0,,,,,,
2015-06-19,29.2,26.4,34.2,8.9,,,,,,
2015-06-20,28.3,25.6,31.8,7.1,,,,,,
2015-06-21,27.4,25.6,29.9,19.1,,,,,,
2015-06-22,28.3,25.4,31.2,0.0,,,,,,
2015-06-23,28.6,26.4,31.7,0.3,,,,,,
2015-06-24,29.9,24.4,34.6,9.9,,,,,,
2015-06-25,31.8,26.5,37.4,0.5,,,,,,
2015-06-26,30.6,26.3,35.7,0.8,,,,,,
2015-06-27,31.7,27.2,37.6,0.0,,,,,,
2015-06-28,31.0,27.0,37.2,,,,,,,
2015-06-29,29.9,26.9,34.9,0.0,,,,,,
2015-06-30,27.7,25.9,32.8,0.0,,,,,,
2015-07-01,28.5,25.4,33.4,1.0,,,,,,
2015-07-02,30.4,25.8,37.2,0.0,,,,,,
2015-07-03,29.5,26.6,36.7,0.3,,,,,,
2015-07-04,31.1,25.8,36.6,4.1,,,,,,
2015-07-05,32.7,28.0,37.1,0.0,,,,,,
2015-07-06,30.0,,36.6,,,,,,,
2015-07-07,31.7,26.1,36.4,,,,,,,
2015-07-08,29.2,,35.2,0.0,,,,,,
2015-07-09,28.6,,30.2,,,,,,,
2015-07-10,28.7,27.4,33.0,,,,,,,
2015-07-11,27.0,24.4,31.2,,,,,,,
2015-07-12,29.6,25.6,35.8,,,,,,,
2015-07-13,31.2,25.6,37.2,0.0,,,,,,
2015-07-14,29.9,,36.9,0.0,,,,,,
2015-07-15,30.1,24.7,36.1,30.0,,,,,,
2015-07-16,28.9,24.5,34.4,4.1,,,,,,
2015-07-17,28.2,,34.4,4.1,,,,,,
2015-07-18,28.6,23.3,31.2,30.0,,,,,,
2015-07-19,28.7,24.9,31.2,0.0,,,,,,
2015-07-20,29.2,26.6,34.2,0.0,,,,,,
2015-07-21,28.2,26.2,32.7,21.1,,,,,,
2015-07-22,28.2,,31.0,9.9,,,,,,
2015-07-23,28.6,25.6,31.2,16.0,,,,,,
2015-07-24,29.3,26.5,33.0,0.0,,,,,,
2015-07-25,26.9,,31.4,0.0,,,,,,
2015-07-26,27.0,23.8,29.9,42.9,,,,,,
2015-07-27,26.3,23.3,28.1,9.9,,,,,,
2015-07-28,26.0,22.8,28.5,31.0,,,,,,
2015-07-29,28.1,25.2,30.9,7.1,,,,,,
2015-07-30,29.1,25.9,31.9,0.0,,,,,,
2015-07-31,28.5,,32.6,0.5,,,,,,
2015-08-01,27.4,23.9,32.9,1.0,,,,,,
